elevation,habitat_class,country,percent_loss,longitude_round,area,averagecountry,secountry,averageclass,seclass
3411,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2263,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3171,low,china,8.675373134,100,8675.373134,1.219872364,0.163011557,1.203701833,0.119280872
2707,moderate,burma,0.417101147,99,417.101147,1.184982172,0.215918281,1.17929022,0.115853324
2793,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
3762,low,china,5.912596401,94,5912.596401,1.219872364,0.163011557,1.203701833,0.119280872
1436,moderate,burma,0.090171326,97,90.171326,1.184982172,0.215918281,1.17929022,0.115853324
1912,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
3410,moderate,bhutan,0.483091787,91,483.091787,0.335161377,0.049644415,1.17929022,0.115853324
1529,core,china_spp,0.180342651,103,180.342651,1.15281729,0.141674902,0.496506815,0.077524625
2436,moderate,china_spp,0.105042017,103,105.042017,1.15281729,0.141674902,1.17929022,0.115853324
2719,low,bhutan,0.562851782,89,562.851782,0.335161377,0.049644415,1.203701833,0.119280872
3461,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
4487,low,china,0.939597315,95,939.597315,1.219872364,0.163011557,1.203701833,0.119280872
1999,moderate,china,0.093720712,98,93.720712,1.219872364,0.163011557,1.17929022,0.115853324
3003,moderate,china,0,95,0,1.219872364,0.163011557,1.17929022,0.115853324
3694,core,india,0,92,0,1.546944592,0.245287153,0.496506815,0.077524625
2421,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
1923,moderate,china_spp,0.180668473,103,180.668473,1.15281729,0.141674902,1.17929022,0.115853324
1200,low,nepal,16.3190184,87,16319.0184,0.74153777,0.1118324,1.203701833,0.119280872
2284,moderate,nepal,2.297090352,82,2297.090352,0.74153777,0.1118324,1.17929022,0.115853324
2950,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
887,low,china_spp,4.6875,104,4687.5,1.15281729,0.141674902,1.203701833,0.119280872
1088,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2598,moderate,china,0.754005655,99,754.005655,1.219872364,0.163011557,1.17929022,0.115853324
2742,moderate,china,0.161290323,100,161.290323,1.219872364,0.163011557,1.17929022,0.115853324
1268,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
3915,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
3535,moderate,china_spp,0.218340611,103,218.340611,1.15281729,0.141674902,1.17929022,0.115853324
2692,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
3328,low,china,0.100908174,101,100.908174,1.219872364,0.163011557,1.203701833,0.119280872
2264,core,nepal,0.721649485,86,721.649485,0.74153777,0.1118324,0.496506815,0.077524625
2145,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
4139,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
1942,low,nepal,0,86,0,0.74153777,0.1118324,1.203701833,0.119280872
2229,low,china,3.482587065,101,3482.587065,1.219872364,0.163011557,1.203701833,0.119280872
3762,moderate,bhutan,0.808080808,91,808.080808,0.335161377,0.049644415,1.17929022,0.115853324
3048,low,bhutan,0.189214759,90,189.214759,0.335161377,0.049644415,1.203701833,0.119280872
3503,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2201,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
2719,core,burma,0.727272727,98,727.272727,1.184982172,0.215918281,0.496506815,0.077524625
2648,low,china_spp,1.711983887,103,1711.983887,1.15281729,0.141674902,1.203701833,0.119280872
3517,low,china,0,98,0,1.219872364,0.163011557,1.203701833,0.119280872
2162,moderate,nepal,0,83,0,0.74153777,0.1118324,1.17929022,0.115853324
2947,low,china_spp,0.287907869,102,287.907869,1.15281729,0.141674902,1.203701833,0.119280872
3117,core,nepal,0,82,0,0.74153777,0.1118324,0.496506815,0.077524625
1470,moderate,china_spp,0.090171326,103,90.171326,1.15281729,0.141674902,1.17929022,0.115853324
1534,low,india,0.467836257,96,467.836257,1.546944592,0.245287153,1.203701833,0.119280872
3667,low,china,0,91,0,1.219872364,0.163011557,1.203701833,0.119280872
1889,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
3318,low,china,0.442477876,100,442.477876,1.219872364,0.163011557,1.203701833,0.119280872
2104,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
1304,low,china_spp,0.181983621,104,181.983621,1.15281729,0.141674902,1.203701833,0.119280872
2566,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2603,low,india,0.099304866,93,99.304866,1.546944592,0.245287153,1.203701833,0.119280872
2402,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
2498,core,nepal,0,86,0,0.74153777,0.1118324,0.496506815,0.077524625
2865,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
1487,low,india,0.090171326,94,90.171326,1.546944592,0.245287153,1.203701833,0.119280872
2358,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
3052,low,china,0.389105058,99,389.105058,1.219872364,0.163011557,1.203701833,0.119280872
1972,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
2362,moderate,nepal,0,81,0,0.74153777,0.1118324,1.17929022,0.115853324
3131,moderate,india,0,93,0,1.546944592,0.245287153,1.17929022,0.115853324
1702,low,china,1.226993865,95,1226.993865,1.219872364,0.163011557,1.203701833,0.119280872
3089,low,bhutan,0.110253583,90,110.253583,0.335161377,0.049644415,1.203701833,0.119280872
2164,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
1535,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
3116,moderate,nepal,0.485436893,82,485.436893,0.74153777,0.1118324,1.17929022,0.115853324
2169,low,india,0,97,0,1.546944592,0.245287153,1.203701833,0.119280872
1689,low,india,0.181323663,94,181.323663,1.546944592,0.245287153,1.203701833,0.119280872
2056,moderate,china,0.208116545,98,208.116545,1.219872364,0.163011557,1.17929022,0.115853324
2157,moderate,burma,0,97,0,1.184982172,0.215918281,1.17929022,0.115853324
2741,core,nepal,0,82,0,0.74153777,0.1118324,0.496506815,0.077524625
2520,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
4044,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
3898,moderate,china,0,98,0,1.219872364,0.163011557,1.17929022,0.115853324
3410,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
2697,moderate,china,0,98,0,1.219872364,0.163011557,1.17929022,0.115853324
1310,low,india,2.137546468,92,2137.546468,1.546944592,0.245287153,1.203701833,0.119280872
1874,core,burma,14.82820976,98,14828.20976,1.184982172,0.215918281,0.496506815,0.077524625
3092,low,china,0.347624565,94,347.624565,1.219872364,0.163011557,1.203701833,0.119280872
2523,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3551,moderate,china,0.147275405,99,147.275405,1.219872364,0.163011557,1.17929022,0.115853324
2684,moderate,china,1.196410768,99,1196.410768,1.219872364,0.163011557,1.17929022,0.115853324
3168,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2021,low,china_spp,0.180831826,104,180.831826,1.15281729,0.141674902,1.203701833,0.119280872
3424,core,china,0,99,0,1.219872364,0.163011557,0.496506815,0.077524625
868,low,burma,0.81154193,97,811.54193,1.184982172,0.215918281,1.203701833,0.119280872
1333,moderate,china_spp,5.365296804,103,5365.296804,1.15281729,0.141674902,1.17929022,0.115853324
3387,low,china,0,98,0,1.219872364,0.163011557,1.203701833,0.119280872
2719,low,india,0.376293509,96,376.293509,1.546944592,0.245287153,1.203701833,0.119280872
2498,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
3476,moderate,india,1.680672269,95,1680.672269,1.546944592,0.245287153,1.17929022,0.115853324
3280,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2079,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2380,core,burma,11.00090171,98,11000.90171,1.184982172,0.215918281,0.496506815,0.077524625
2304,moderate,china_spp,0.112739572,103,112.739572,1.15281729,0.141674902,1.17929022,0.115853324
599,moderate,india,0.180342651,92,180.342651,1.546944592,0.245287153,1.17929022,0.115853324
2712,core,china_spp,0.092936803,103,92.936803,1.15281729,0.141674902,0.496506815,0.077524625
2499,low,china,0.09487666,95,94.87666,1.219872364,0.163011557,1.203701833,0.119280872
2078,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
1435,moderate,nepal,1.271186441,87,1271.186441,0.74153777,0.1118324,1.17929022,0.115853324
3159,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
1586,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
2199,core,china_spp,0.721370604,103,721.370604,1.15281729,0.141674902,0.496506815,0.077524625
2591,core,nepal,0,88,0,0.74153777,0.1118324,0.496506815,0.077524625
1864,moderate,bhutan,3.022670025,89,3022.670025,0.335161377,0.049644415,1.17929022,0.115853324
2820,low,burma,0.09699321,99,96.99321,1.184982172,0.215918281,1.203701833,0.119280872
2757,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
2274,moderate,china_spp,0.096899225,103,96.899225,1.15281729,0.141674902,1.17929022,0.115853324
1938,moderate,china_spp,0.277264325,103,277.264325,1.15281729,0.141674902,1.17929022,0.115853324
2817,moderate,nepal,0,84,0,0.74153777,0.1118324,1.17929022,0.115853324
2975,low,india,15.91355599,96,15913.55599,1.546944592,0.245287153,1.203701833,0.119280872
2740,low,china_spp,10.61452514,102,10614.52514,1.15281729,0.141674902,1.203701833,0.119280872
2354,low,india,0.361663653,95,361.663653,1.546944592,0.245287153,1.203701833,0.119280872
2547,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2680,low,bhutan,0.331491713,89,331.491713,0.335161377,0.049644415,1.203701833,0.119280872
3571,core,nepal,0.712250712,86,712.250712,0.74153777,0.1118324,0.496506815,0.077524625
1934,low,china_spp,9.692028986,104,9692.028986,1.15281729,0.141674902,1.203701833,0.119280872
1768,moderate,nepal,0,86,0,0.74153777,0.1118324,1.17929022,0.115853324
3421,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
2553,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
1192,low,china_spp,1.569713758,103,1569.713758,1.15281729,0.141674902,1.203701833,0.119280872
4095,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
3069,moderate,bhutan,1.513240858,92,1513.240858,0.335161377,0.049644415,1.17929022,0.115853324
1807,low,china_spp,0,105,0,1.15281729,0.141674902,1.203701833,0.119280872
1019,low,nepal,1.538461538,84,1538.461538,0.74153777,0.1118324,1.203701833,0.119280872
1759,moderate,china_spp,0.36101083,103,361.01083,1.15281729,0.141674902,1.17929022,0.115853324
