"loss_mean","elevation","longtitude","country","iucn","over_20_pc_canopy_cover","habitat_class","percent_loss","area","averagecountry","secountry","averageclass","seclass","averagerating","serating","n"
0,2807,"98","China_fulgens","none",1,"Moderate",0,0,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.001013171,3241,"100","China_fulgens","none",1,"Moderate",0.1013171,101.3171,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.016701461,3129,"90","Bhutan","IUCN VI",1,"Moderate",1.6701461,1670.1461,0.761108068231047,0.155497643779006,1.49078960936426,0.171635344446015,1.35302379583333,0.624658439531325,96
0.017182131,2046,"99","China_fulgens","none",1,"Moderate",1.7182131,1718.2131,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.001062699,3603,"96","China_fulgens","none",1,"Low",0.1062699,106.2699,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2583,"99","China_fulgens","none",1,"Moderate",0,0,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,3460,"96","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.001096491,3178,"82","Nepal","none",1,"Moderate",0.1096491,109.6491,0.886736498924731,0.205651881413659,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.002918288,3164,"101","China_fulgens","none",1,"Low",0.2918288,291.8288,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.003318584,1946,"96","India","none",1,"Low",0.3318584,331.8584,1.26340156199575,0.229221590756042,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2863,"97","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.002409639,2860,"96","India","none",1,"Low",0.2409639,240.9639,1.26340156199575,0.229221590756042,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,3679,"100","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,3045,"82","Nepal","none",1,"Moderate",0,0,0.886736498924731,0.205651881413659,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.087268994,4030,"98","China_fulgens","none",1,"Low",8.7268994,8726.8994,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.126637555,1053,"104","china_styani","none",1,"Low",12.6637555,12663.7555,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2394,"94","India","none",1,"Low",0,0,1.26340156199575,0.229221590756042,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,3394,"100","China_fulgens","none",1,"Moderate",0,0,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,3883,"91","Bhutan","IUCN II",1,"Moderate",0,0,0.761108068231047,0.155497643779006,1.49078960936426,0.171635344446015,0.969941963253012,0.307338925845296,166
0,2405,"81","Nepal","none",1,"Moderate",0,0,0.886736498924731,0.205651881413659,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2905,"84","Nepal","IUCN VI",1,"Low",0,0,0.886736498924731,0.205651881413659,1.29675823971447,0.104869796112599,1.35302379583333,0.624658439531325,96
0.007380074,1293,"104","china_styani","none",1,"Low",0.7380074,738.0074,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.000918,2685,"87","Nepal","none",1,"Core",0.0918,91.8,0.886736498924731,0.205651881413659,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0.005938242,1583,"91","Bhutan","none",1,"Core",0.5938242,593.8242,0.761108068231047,0.155497643779006,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0.001386963,3680,"97","India","none",1,"Low",0.1386963,138.6963,1.26340156199575,0.229221590756042,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2497,"104","china_styani","none",1,"Low",0,0,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2073,"98","Burma","IUCN II",1,"Core",0,0,0.786068814,0.125970377942159,0.765465431521739,0.200792740500242,0.969941963253012,0.307338925845296,166
0,1974,"85","Nepal","none",1,"Low",0,0,0.886736498924731,0.205651881413659,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.001803427,804,"97","Burma","IUCN IV",1,"Low",0.1803427,180.3427,0.786068814,0.125970377942159,1.29675823971447,0.104869796112599,0.192060492682927,0.0541655454337036,164
0,2912,"89","Bhutan","none",1,"Moderate",0,0,0.761108068231047,0.155497643779006,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2685,"93","India","none",1,"Low",0,0,1.26340156199575,0.229221590756042,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2852,"102","china_styani","none",1,"Moderate",0,0,1.69959057152,0.242465811797082,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.00361991,2412,"103","china_styani","none",1,"Moderate",0.361991,361.991,1.69959057152,0.242465811797082,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,1738,"91","Bhutan","IUCN II",1,"Low",0,0,0.761108068231047,0.155497643779006,1.29675823971447,0.104869796112599,0.969941963253012,0.307338925845296,166
0.00505689,3707,"99","China_fulgens","none",1,"Moderate",0.505689,505.689,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,3516,"99","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.006718925,3006,"102","china_styani","none",1,"Moderate",0.6718925,671.8925,1.69959057152,0.242465811797082,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2922,"102","china_styani","none",1,"Low",0,0,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.00997009,3141,"99","Burma","none",1,"Moderate",0.997009,997.009,0.786068814,0.125970377942159,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2500,"94","India","none",1,"Moderate",0,0,1.26340156199575,0.229221590756042,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.04446461,2249,"102","china_styani","none",1,"Moderate",4.446461,4446.461,1.69959057152,0.242465811797082,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2169,"93","India","none",1,"Moderate",0,0,1.26340156199575,0.229221590756042,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.024590164,2181,"86","Nepal","IUCN VI",1,"Core",2.4590164,2459.0164,0.886736498924731,0.205651881413659,0.765465431521739,0.200792740500242,1.35302379583333,0.624658439531325,96
0.015560166,2337,"82","Nepal","none",1,"Moderate",1.5560166,1556.0166,0.886736498924731,0.205651881413659,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.005469462,1787,"90","Bhutan","none",1,"Low",0.5469462,546.9462,0.761108068231047,0.155497643779006,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.005188067,3270,"95","China_fulgens","none",1,"Low",0.5188067,518.8067,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.005673759,3635,"82","Nepal","none",1,"Low",0.5673759,567.3759,0.886736498924731,0.205651881413659,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,3127,"99","China_fulgens","none",1,"Moderate",0,0,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,1883,"104","china_styani","none",1,"Moderate",0,0,1.69959057152,0.242465811797082,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,3398,"100","China_fulgens","none",1,"Moderate",0,0,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2451,"98","Burma","none",1,"Core",0,0,0.786068814,0.125970377942159,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0.010471204,4111,"100","China_fulgens","none",1,"Low",1.0471204,1047.1204,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,4430,"94","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,3652,"101","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2347,"98","Burma","IUCN IV",1,"Core",0,0,0.786068814,0.125970377942159,0.765465431521739,0.200792740500242,0.192060492682927,0.0541655454337036,164
0.362637363,3188,"104","china_styani","none",1,"Moderate",36.2637363,36263.7363,1.69959057152,0.242465811797082,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,3743,"87","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2833,"86","Nepal","none",1,"Core",0,0,0.886736498924731,0.205651881413659,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0,3542,"97","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2329,"90","Bhutan","IUCN II",1,"Low",0,0,0.761108068231047,0.155497643779006,1.29675823971447,0.104869796112599,0.969941963253012,0.307338925845296,166
0.040952381,2243,"95","China_fulgens","none",1,"Low",4.0952381,4095.2381,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.001906578,3725,"90","Bhutan","IUCN II",1,"Moderate",0.1906578,190.6578,0.761108068231047,0.155497643779006,1.49078960936426,0.171635344446015,0.969941963253012,0.307338925845296,166
0.005434783,1279,"98","Burma","IUCN IV",1,"Moderate",0.5434783,543.4783,0.786068814,0.125970377942159,1.49078960936426,0.171635344446015,0.192060492682927,0.0541655454337036,164
0.000929,1828,"103","china_styani","none",1,"Moderate",0.0929,92.9,1.69959057152,0.242465811797082,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2660,"102","china_styani","none",1,"Core",0,0,1.69959057152,0.242465811797082,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0,3416,"83","Nepal","IUCN VI",1,"Core",0,0,0.886736498924731,0.205651881413659,0.765465431521739,0.200792740500242,1.35302379583333,0.624658439531325,96
0.009036145,2972,"104","china_styani","none",1,"Low",0.9036145,903.6145,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2531,"102","china_styani","none",1,"Moderate",0,0,1.69959057152,0.242465811797082,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2598,"96","India","none",1,"Low",0,0,1.26340156199575,0.229221590756042,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.00101626,3180,"90","Bhutan","IUCN VI",1,"Core",0.101626,101.626,0.761108068231047,0.155497643779006,0.765465431521739,0.200792740500242,1.35302379583333,0.624658439531325,96
0,1639,"104","china_styani","none",1,"Low",0,0,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,3189,"101","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2951,"94","India","none",1,"Moderate",0,0,1.26340156199575,0.229221590756042,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.003841229,1939,"104","china_styani","none",1,"Low",0.3841229,384.1229,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.017621145,3187,"101","China_fulgens","none",1,"Low",1.7621145,1762.1145,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.003138075,2570,"103","china_styani","none",1,"Low",0.3138075,313.8075,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.003128259,3448,"99","China_fulgens","none",1,"Low",0.3128259,312.8259,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,3197,"97","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.001834862,3632,"91","Bhutan","IUCN II",1,"Core",0.1834862,183.4862,0.761108068231047,0.155497643779006,0.765465431521739,0.200792740500242,0.969941963253012,0.307338925845296,166
0,2609,"81","Nepal","none",1,"Moderate",0,0,0.886736498924731,0.205651881413659,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0.000986,1954,"88","India","none",1,"Core",0.0986,98.6,1.26340156199575,0.229221590756042,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0,1512,"97","Burma","IUCN IV",1,"Low",0,0,0.786068814,0.125970377942159,1.29675823971447,0.104869796112599,0.192060492682927,0.0541655454337036,164
0.009927798,1582,"104","china_styani","none",1,"Low",0.9927798,992.7798,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.385177453,529,"91","India","none",1,"Moderate",38.5177453,38517.7453,1.26340156199575,0.229221590756042,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,4108,"95","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,3313,"99","China_fulgens","none",1,"Moderate",0,0,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2642,"97","Burma","IUCN IV",1,"Low",0,0,0.786068814,0.125970377942159,1.29675823971447,0.104869796112599,0.192060492682927,0.0541655454337036,164
0,3013,"83","Nepal","none",1,"Moderate",0,0,0.886736498924731,0.205651881413659,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,3606,"98","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.001833181,2131,"103","china_styani","none",1,"Low",0.1833181,183.3181,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
